nu,stress,time,n,w,q,z
0.005,0.08,742.5,5.267482200563056,0.4029924135462422,0.5006386629240125,0.9961920525573686
0.005,0.08,745.0,5.2646561816771325,0.40455961618920216,0.5003685628366407,0.9974508688003323
0.005,0.08,747.5,5.261887110980063,0.40609529841215,0.5001002508548678,0.9986842572744539
0.005,0.08,750.0,5.259172723221792,0.40760071303423745,0.499833691647072,0.9998932304106374
0.005,0.08,752.5,5.256510823377429,0.4090770736168742,0.49956885128555756,1.0010787696723638
0.005,0.08,755.0,5.253899289896935,0.4105255527415996,0.49930569720662565,1.002241824028132
0.005,0.08,757.5,5.2513360747613715,0.4119472820234911,0.4990441981608009,1.0033833098818044
0.005,0.08,760.0,5.248819203112286,0.41334335235802916,0.4987843241656778,1.0045041111963515
0.005,0.08,762.5,5.246346774466542,0.4147148133023091,0.4985260464597617,1.0056050788978155
0.005,0.08,765.0,5.243916961135041,0.41606267397796265,0.4982693374541109,1.006687031553663
0.005,0.08,767.5,5.2415280077353765,0.41738790337828113,0.4980141706868554,1.0077507555530092
0.005,0.08,770.0,5.2391782308031445,0.418691430621527,0.4977605207765082,1.0087970052419954
0.005,0.08,772.5,5.236866016643962,0.41997414615737366,0.49750836337755194,1.0098265038653316
0.005,0.08,775.0,5.234589821139572,0.42123690191312213,0.4972576751350415,1.0108399436139728
0.005,0.08,777.5,5.232348167080929,0.42248051277822674,0.4970084336432143,1.0118379868075116
0.005,0.08,780.0,5.23013964332736,0.4237057570965484,0.4967606174015961,1.012821266242759
0.005,0.08,782.5,5.227962902365329,0.42491337802634993,0.4965142057746358,1.0137903862749882
0.005,0.08,785.0,5.225816658717826,0.42610408444802106,0.4962691789534818,1.0147459235008198
0.005,0.08,787.5,5.223699687034584,0.4272785520330711,0.49602551791302535,1.0156884275990121
0.005,0.08,790.0,5.221610819764081,0.42843742450740663,0.4957832043827978,1.0166184223951795
0.005,0.08,792.5,5.219548945657492,0.42958131452897297,0.49554222079894017,1.0175364064802017
0.005,0.08,795.0,5.217513007312012,0.43071080507878146,0.4953025502850806,1.0184428542758739
0.005,0.08,797.5,5.215501999462766,0.43182645037102824,0.495064176602955,1.019338216832873
0.005,0.08,800.0,5.213514966379217,0.4329287772138271,0.4948270841465245,1.0202229230736233
0.005,0.08,802.5,5.211551000736281,0.4340182858471811,0.49459125786460084,1.0210973800832046
0.005,0.08,805.0,5.209609240975948,0.435095451247904,0.49435668326851295,1.021961974442815
0.005,0.08,807.5,5.207688869265713,0.4361607242404271,0.4941233464245122,1.022817073160527
0.005,0.08,810.0,5.205789109866974,0.43721453254633486,0.4938912338423942,1.0236630242533578
0.005,0.08,812.5,5.2039092272133285,0.43825728172188994,0.49366033253742775,1.0245001577314485
0.005,0.08,815.0,5.202048524043407,0.43928935621430015,0.4934306299927121,1.0253287864089595
0.005,0.08,817.5,5.200206338716872,0.44031112090504965,0.4932021140592149,1.0261492070447453
0.005,0.08,820.0,5.198382045406254,0.44132292092647096,0.4929747730431106,1.0269617003339415
0.005,0.08,822.5,5.196575050844842,0.4423250834984057,0.4927485956222434,1.0277665323234189
0.005,0.08,825.0,5.194784791867357,0.443317919300901,0.49252357080073783,1.0285639554984092
0.005,0.08,827.5,5.193010737682698,0.444301721164384,0.4922996879841811,1.0293542078195848
0.005,0.08,830.0,5.191252383692377,0.44527676753701123,0.49207693686160847,1.0301375154372787
0.005,0.08,832.5,5.189509251667424,0.4462433223670699,0.4918553074222812,1.0309140926321732
0.005,0.08,835.0,5.18778089187355,0.4472016339127263,0.49163478999935817,1.0316841408803905
0.005,0.08,837.5,5.186066875282335,0.4481519390701661,0.49141537514523875,1.032447852314166
0.005,0.08,840.0,5.184366796434948,0.4490944617708293,0.49119705368677585,1.0332054084608897
0.005,0.08,842.5,5.182680273657407,0.45002941284272074,0.49097981673479,1.033956980166539
0.005,0.08,845.0,5.181006942554886,0.45095699364604136,0.49076365558436325,1.03470273046574
0.005,0.08,847.5,5.179346459203861,0.45187739427811247,0.490548561772403,1.0354428131846931
0.005,0.08,850.0,5.177698499262811,0.4527907940694856,0.4903345270684386,1.0361773733343704
0.005,0.08,852.5,5.176062752868996,0.4536973644016673,0.4901215434010191,1.0369065493960032
0.005,0.08,855.0,5.17443892807678,0.4545972668026817,0.48990960291334523,1.0376304717872051
0.005,0.08,857.5,5.172826748522462,0.4554906542357637,0.4896986979330037,1.0383492639084408
0.005,0.08,860.0,5.17122595022749,0.4563776728663097,0.48948882093083035,1.0390630435728672
0.005,0.08,862.5,5.169636284991359,0.45725846017890137,0.4892799645678469,1.0397719214964065
0.005,0.08,865.0,5.1680575164061535,0.45813314718087084,0.48907212164660124,1.0404760030796427
0.005,0.08,867.5,5.166489419009843,0.4590018588675116,0.48886528510235366,1.0411753887893123
0.005,0.08,870.0,5.164931781270595,0.45986471257323147,0.48865944803948197,1.0418701728228403
0.005,0.08,872.5,5.163384399957988,0.46072182107414106,0.4884546036666934,1.0425604456345376
0.005,0.08,875.0,5.161847082069633,0.46157329152463056,0.48825074532035045,1.0432462930724036
0.005,0.08,877.5,5.1603196460134075,0.46241922480425346,0.48804786647876586,1.0439277958490059
0.005,0.08,880.0,5.158801916722035,0.46325971820977835,0.48784596070701797,1.0446050317348539
0.005,0.08,882.5,5.157293728140627,0.4640948640825303,0.4876450216861863,1.0452780744435097
0.005,0.08,885.0,5.15579492331682,0.46492474975758546,0.4874450432149661,1.0459469935922618
0.005,0.08,887.5,5.154305350768779,0.46574945956434993,0.48724601916934135,1.0466118563335378
0.005,0.08,890.0,5.152824866813355,0.4665690735429685,0.48704794352921005,1.0472727263103434
0.005,0.08,892.5,5.151353334864478,0.4673836678302174,0.48685081037097117,1.0479296639719717
0.005,0.08,895.0,5.149890623042755,0.4681933159739523,0.486654613842042,1.0485827276499595
0.005,0.08,897.5,5.148436606263396,0.4689980877840455,0.4864593481833658,1.0492319726192254
0.005,0.08,900.0,5.146991164743902,0.46979805015264303,0.4862650077139616,1.049877451770122
0.005,0.08,902.5,5.145554182897544,0.4705932676621796,0.4860715868196559,1.0505192161069434
0.005,0.08,905.0,5.144125551082872,0.4713838016230639,0.4858790799709371,1.0511573139607315
0.005,0.08,907.5,5.142705163379172,0.4721697112961471,0.48568748170059295,1.051791791991348
0.005,0.08,910.0,5.141292917761318,0.47295105379622576,0.4854967866054996,1.0524226951091236
0.005,0.08,912.5,5.139888717333125,0.473727883414484,0.48530698935888256,1.0530500659190576
0.005,0.08,915.0,5.138492467689959,0.4745002530665756,0.4851180846841272,1.0536739459101323
0.005,0.08,917.5,5.137104078162714,0.47526821360938737,0.48493006736710625,1.0542943748945652
0.005,0.08,920.0,5.135723462104043,0.4760318136838384,0.48474293225892945,1.054911390878786
0.005,0.08,922.5,5.134350534963964,0.47679110077109177,0.4845566742570013,1.0555250309316109
0.005,0.08,925.0,5.1329852154844335,0.47754612053651235,0.4843712883166468,1.056135330645721
0.005,0.08,927.5,5.131627425604319,0.4782969168814608,0.48418676945004735,1.0567423241808873
0.005,0.08,930.0,5.130277088888274,0.47904353280629713,0.48400311271108043,1.0573460449720957
0.005,0.08,932.5,5.128934131561674,0.4797860098422943,0.48382031320513585,1.057946525262699
0.005,0.08,935.0,5.127598482968586,0.4805243878037687,0.4836383660933376,1.0585437958943125
0.005,0.08,937.5,5.126270073386237,0.4812587059802935,0.4834572665716534,1.059137887300136
0.005,0.08,940.0,5.124948835300794,0.4819890024414777,0.4832770098829172,1.0597288289243956
0.005,0.08,942.5,5.1236347041383175,0.48271531362875797,0.48309759132376734,1.0603166488995917
0.005,0.08,945.0,5.122327615883158,0.48343767567263823,0.48291900622171874,1.0609013751108707
0.005,0.08,947.5,5.121027508419324,0.4841561236494916,0.48274124994792583,1.0614830345978512
0.005,0.08,950.0,5.119734322024814,0.4848706913087383,0.48256431792077237,1.0620616533331146
0.005,0.08,952.5,5.118447997797054,0.4855814119411367,0.4823882055922029,1.0626372569284768
0.005,0.08,955.0,5.117168478222626,0.48628831806379497,0.48221290845232695,1.0632098703802457
0.005,0.08,957.5,5.115895707524962,0.48699144124435945,0.48203842203244857,1.0637795178973453
0.005,0.08,960.0,5.1146296310713115,0.48769081241175744,0.4818647418994591,1.064346223183598
0.005,0.08,962.5,5.113370195201872,0.48838646194764057,0.48169186365408695,1.0649100095171542
0.005,0.08,965.0,5.112117347613583,0.48907841947493125,0.4815197829346105,1.0654708995781528
0.005,0.08,967.5,5.110871037139661,0.48976671397794946,0.4813484954145909,1.0660289155490568
0.005,0.08,970.0,5.109631213339519,0.4904513740435998,0.48117799679842355,1.0665840792835484
0.005,0.08,972.5,5.108397826996691,0.4911324275749544,0.481008282826123,1.0671364120950217
0.005,0.08,975.0,5.107170830119239,0.4918099017973643,0.4808393492729266,1.0676859347500636
0.005,0.08,977.5,5.105950174906241,0.49248382381343636,0.480671191940231,1.06823266794699
0.005,0.08,980.0,5.104735814534488,0.49315422018190946,0.48050380666213627,1.0687766319502698
0.005,0.08,982.5,5.1035277032603314,0.4938211168618495,0.4803371893061325,1.069317846544486
0.005,0.08,985.0,5.102325796485426,0.4944845391774918,0.48017133577346743,1.0698563310037494
0.005,0.08,987.5,5.101130049431003,0.4951445125359462,0.48000624198752967,1.070392104699718
0.005,0.08,990.0,5.099940418260721,0.49580106182010025,0.4798419039033203,1.0709251865858453
0.005,0.08,992.5,5.0987568601347375,0.49645421136082213,0.4796783175077911,1.0714555951711073
0.005,0.08,995.0,5.097579333175337,0.4971039849560242,0.4795154788193526,1.071983348535306
0.005,0.08,997.5,5.09640779531212,0.49775040649325053,0.47935338387754817,1.0725084648612961
0.005,0.08,1000.0,5.095242205328873,0.4983934993863263,0.47919202875205236,1.0730309619514677
0.005,0.08,1002.5,5.094082522798709,0.49903328659871327,0.47903140954222806,1.0735508572692443
0.005,0.08,1005.0,5.092928707988426,0.49966979069807804,0.4788715223760316,1.0740681679801631
0.005,0.08,1007.5,5.091780721247466,0.5003030342107271,0.4787123634038124,1.0745829112084737
0.005,0.08,1010.0,5.0906385235803295,0.5009330392874787,0.4785539288038355,1.0750951037988588
0.005,0.08,1012.5,5.0895020766656485,0.5015598277253195,0.478396214781876,1.075604762275699
0.005,0.08,1015.0,5.088371342733536,0.5021834210233456,0.4782392175700463,1.0761119029097852
0.005,0.08,1017.5,5.087246284178795,0.5028038405520918,0.47808293342353775,1.0766165419357805
0.005,0.08,1020.0,5.086126863945667,0.5034211073916555,0.4779273586234521,1.0771186953293443
0.005,0.08,1022.5,5.085013045386763,0.5040352423060627,0.47777248947696316,1.0776183789738414
0.005,0.08,1025.0,5.083904792240028,0.5046462658114863,0.4776183223160189,1.0781156086151529
0.005,0.08,1027.5,5.082802068604721,0.5052541983006068,0.47746485349511464,1.078610399761339
0.005,0.08,1030.0,5.081704838921889,0.5058590599119367,0.47731207939328785,1.0791027678328415
0.005,0.08,1032.5,5.080613068650088,0.5064608704803203,0.47715999641547796,1.0795927275362587
0.005,0.08,1035.0,5.0795267234584,0.507059649662648,0.4770086009894808,1.0800802935456186
0.005,0.08,1037.5,5.0784457687621805,0.5076554170131669,0.47685788956408626,1.0805654808913197
0.005,0.08,1040.0,5.07737017063928,0.5082481918557709,0.47670785861197446,1.0810483041716163
0.005,0.08,1042.5,5.076299895490528,0.5088379933409661,0.4765585046282834,1.0815287778351732
0.005,0.08,1045.0,5.0752349100345056,0.5094248402235104,0.47640982413417843,1.082006916408651
0.005,0.08,1047.5,5.0741751812840405,0.510008751084345,0.476261813672972,1.0824827342982815
0.005,0.08,1050.0,5.073120676521145,0.5105897445901478,0.47611446980561206,1.082956245555374
0.005,0.08,1052.5,5.0720713632983525,0.5111678391117046,0.4759677891169233,1.08342746425661
0.005,0.08,1055.0,5.071027209418778,0.5117430528590149,0.47582176821318195,1.0838964043888737
0.005,0.08,1057.5,5.0699881836027325,0.5123154037369613,0.4756764037249763,1.0843630793269732
0.005,0.08,1060.0,5.068954255011416,0.5128849094541218,0.4755316923048166,1.084827502201129
0.005,0.08,1062.5,5.0679253921374965,0.5134515877718062,0.4753876306218404,1.0852896867573643
0.005,0.08,1065.0,5.066901564215716,0.5140154561949397,0.47524421536808764,1.0857496462560117
0.005,0.08,1067.5,5.06588274076663,0.5145765320764357,0.4751014432562038,1.0862073938236017
0.005,0.08,1070.0,5.06486889153182,0.5151348325377039,0.4749593110209611,1.0866629425971435
0.005,0.08,1072.5,5.063859986490808,0.5156903745061555,0.4748178154183457,1.0871163056697033
0.005,0.08,1075.0,5.062855995986246,0.5162431749077739,0.4746769532214202,1.0875674957726469
0.005,0.08,1077.5,5.061856890566687,0.5167932504552273,0.4745367212245975,1.088016525644753
0.005,0.08,1080.0,5.060862641025941,0.5173406177175336,0.4743971162420601,1.0884634079231925
0.005,0.08,1082.5,5.059873218446774,0.5178852931093351,0.4742581351084635,1.0889081551105577
0.005,0.08,1085.0,5.058888594191914,0.5184272928949603,0.47411977467869426,1.0893507795797928
0.005,0.08,1087.5,5.0579087397459315,0.5189666332343473,0.4739820318249445,1.089791293686388
0.005,0.08,1090.0,5.056933626867938,0.5195033301417188,0.4738449034393775,1.0902297096570104
0.005,0.08,1092.5,5.055963227538059,0.5200373995021462,0.47370838643308294,1.0906660396264618
0.005,0.08,1095.0,5.054997514052362,0.5205688570381075,0.4735724777366604,1.0911002955761977
0.005,0.08,1097.5,5.054036459056098,0.5210977182984554,0.47343717430033005,1.0915324893121134
0.005,0.08,1100.0,5.05308003514054,0.5216239988058841,0.4733024730907024,1.091962632720243
0.005,0.08,1102.5,5.052128215228602,0.5221477139179135,0.47316837109358606,1.0923907375201516
0.005,0.08,1105.0,5.051180972456704,0.5226688788708286,0.4730348653129406,1.0928168153391344
0.005,0.08,1107.5,5.050238280223226,0.5231875087374885,0.47290195277187635,1.0932408777059521
0.005,0.08,1110.0,5.049300112209462,0.5237036184084853,0.47276963051304166,1.0936629360487198
0.005,0.08,1112.5,5.048366442121551,0.5242172228104912,0.4726378955927747,1.0940830017346252
0.005,0.08,1115.0,5.047437243947581,0.5247283366866923,0.4725067450867666,1.0945010860323938
0.005,0.08,1117.5,5.046512491874105,0.5252369746667405,0.4723761760881141,1.0949172001258216
0.005,0.08,1120.0,5.045592160282308,0.5257431512689911,0.4722461857071525,1.0953313551153676
0.005,0.08,1122.5,5.04467622374417,0.5262468809027446,0.4721167710712879,1.0957435620197526
0.005,0.08,1125.0,5.043764657233851,0.5267481777179043,0.4719879293299105,1.0961538317149118
0.005,0.08,1127.5,5.042857435714843,0.5272470558971909,0.471859657644572,1.0965621750546335
0.005,0.08,1130.0,5.041954534311946,0.5277435295337368,0.4717319531929687,1.0969686028209837
0.005,0.08,1132.5,5.041055928388154,0.5282376125761076,0.4716048131706791,1.0973731257024055
0.005,0.08,1135.0,5.0401615934878325,0.5287293188680985,0.4714782347897461,1.097775754310736
0.005,0.08,1137.5,5.039271505333507,0.5292186621505413,0.47135221527852406,1.0981764991826188
0.005,0.08,1140.0,5.038385639869816,0.5297056560397234,0.4712267518825008,1.098575370757128
0.005,0.08,1142.5,5.037503973461856,0.5301903139292746,0.4711018418683089,1.0989723792755361
0.005,0.08,1145.0,5.03662648224089,0.5306726493147118,0.4709774825101216,1.0993675351110652
0.005,0.08,1147.5,5.035753142679713,0.5311526755084366,0.4708536711014535,1.0997608484785173
0.005,0.08,1150.0,5.034883931423968,0.531630405723562,0.4707304049515892,1.1001523295191369
0.005,0.08,1152.5,5.034018825289624,0.5321058530753686,0.4706076813854453,1.1005419883016745
0.005,0.08,1155.0,5.03315780126047,0.5325790305827603,0.47048549774343157,1.1009298348234369
0.005,0.08,1157.5,5.03230083657005,0.5330499511192331,0.47036385138417697,1.1013158789773838
0.005,0.08,1160.0,5.031447908578747,0.5335186274863053,0.47024273968030855,1.1017001306016143
0.005,0.08,1162.5,5.030598994745111,0.533985072430606,0.47012216001742546,1.1020825994909504
0.005,0.08,1165.0,5.029754072732508,0.5344492985800721,0.47000210979766377,1.1024632953540872
0.005,0.08,1167.5,5.028913120364543,0.5349113184705577,0.4698825864381304,1.102842227831566
0.005,0.08,1170.0,5.0280761156228495,0.5353711445470987,0.4697635873707759,1.1032194064967187
0.005,0.08,1172.5,5.027243036646079,0.53582878916447,0.469645110042314,1.1035948408561176
0.005,0.08,1175.0,5.0264138618252785,0.536284264529946,0.4695271519179643,1.1039685403114423
0.005,0.08,1177.5,5.025588569566437,0.5367375828456223,0.46940971047199304,1.1043405142546079
0.005,0.08,1180.0,5.024767138480749,0.5371887561942781,0.46929278319522033,1.1047107719916396
0.005,0.08,1182.5,5.023949547329495,0.5376377965723834,0.46917636759279263,1.105079322764789
0.005,0.08,1185.0,5.023135775022035,0.5380847158912444,0.4690604611840633,1.1054461757533875
0.005,0.08,1187.5,5.022325800613806,0.53852952597815,0.4689450615024726,1.1058113400747112
0.005,0.08,1190.0,5.021519603350045,0.5389722385528469,0.46883016609684874,1.1061748247637748
0.005,0.08,1192.5,5.0207171626354254,0.5394128652439902,0.46871577253040675,1.1065366387872513
0.005,0.08,1195.0,5.019918457930678,0.5398514176450078,0.4686018783774796,1.1068967910909813
0.005,0.08,1197.5,5.019123468880666,0.540287907245042,0.46848848122743925,1.1072552905409587
0.005,0.08,1200.0,5.018332175270139,0.5407223454529031,0.46837557868326485,1.107612145943625
0.005,0.08,1202.5,5.017544557021962,0.5411547435980837,0.46826316836143,1.1079673660466214
0.005,0.08,1205.0,5.016760594195373,0.5415851129317739,0.4681512478917909,1.1083209595395205
0.005,0.08,1207.5,5.015980267146953,0.5420134645348947,0.4680398149232935,1.1086729349848188
0.005,0.08,1210.0,5.01520355614852,0.5424398095364412,0.46792886711026016,1.1090233009817059
0.005,0.08,1212.5,5.014430441656604,0.5428641589595168,0.4678184021219772,1.1093720660505464
